"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2022,305.499773857736,145.289641418436,642.372786634777,5.72194903837483,0.379200723685374,263.454567203677,"index","Oregon",36,"yelloweye rockfish"
2023,253.061302394983,101.335625550538,631.959613629727,5.5336317613336,0.466944155864972,217.061457353678,"index","Oregon",36,"yelloweye rockfish"
2024,262.30317708939,133.29585415014,516.167266790538,5.56950099922567,0.345378731197903,226.386620684692,"index","Oregon",36,"yelloweye rockfish"
2003,570.086131234884,276.041494984039,1177.35269128704,6.34578745684264,0.370025298424634,510.074004086234,"index","Washington",36,"yelloweye rockfish"
2004,195.463382158793,66.9901487974371,570.321673422166,5.27537305834633,0.546350591687595,173.318591194443,"index","Washington",36,"yelloweye rockfish"
2005,233.45741668982,99.0640570428304,550.172959138147,5.45299969084084,0.437371816968064,207.97735473922,"index","Washington",36,"yelloweye rockfish"
2006,288.536684405444,119.497349685244,696.696775844621,5.66482223351601,0.449767469050417,256.706899057885,"index","Washington",36,"yelloweye rockfish"
2007,246.377341662988,98.2861926857492,617.602460998796,5.50686426989444,0.468876326725816,218.983900065918,"index","Washington",36,"yelloweye rockfish"
2008,439.953646899106,197.186100148977,981.60677285867,6.08666937340624,0.409457227843017,393.161570153093,"index","Washington",36,"yelloweye rockfish"
2009,381.397329813402,150.559233409338,966.157437805941,5.94384169212818,0.474235810061574,339.018593329694,"index","Washington",36,"yelloweye rockfish"
2010,303.083832775259,138.92227571637,661.231679484477,5.71400944306761,0.398014881901294,269.804353093219,"index","Washington",36,"yelloweye rockfish"
2011,309.883495438397,128.569116051828,746.896173000122,5.73619640567426,0.448849971106495,275.610984241363,"index","Washington",36,"yelloweye rockfish"
2012,415.611892746188,172.556019030223,1001.02706566158,6.02975187466307,0.448492905912177,370.776182252873,"index","Washington",36,"yelloweye rockfish"
2013,409.27502658871,175.850314385633,952.549035663679,6.01438736670579,0.431004970828552,366.09511109616,"index","Washington",36,"yelloweye rockfish"
2014,964.430987293392,472.176305283643,1969.87252186017,6.87153827695361,0.364387222725733,862.866960334202,"index","Washington",36,"yelloweye rockfish"
2015,300.377011328902,119.18926161616,757.000653510639,5.70503839009381,0.471603424310023,267.082101396224,"index","Washington",36,"yelloweye rockfish"
2016,557.473419899094,285.358637514829,1089.07379359716,6.32341482488663,0.34167365510197,500.75789179294,"index","Washington",36,"yelloweye rockfish"
2017,202.926403728164,95.5099290695228,431.150203242962,5.31284337009609,0.384503574883963,181.608776521886,"index","Washington",36,"yelloweye rockfish"
2018,273.331387149554,140.410442309221,532.08326939508,5.61068493138028,0.339860871111264,245.535687946177,"index","Washington",36,"yelloweye rockfish"
2019,293.019346850139,107.011861917814,802.344114846108,5.68023863704242,0.513937479272775,261.890727102043,"index","Washington",36,"yelloweye rockfish"
2021,382.365683257095,176.468434563099,828.49670024351,5.94637743671387,0.394515115295959,342.465550533938,"index","Washington",36,"yelloweye rockfish"
2022,332.357015464475,160.642739269186,687.620157817125,5.80620973892879,0.370938882592735,297.463772776852,"index","Washington",36,"yelloweye rockfish"
2023,279.849753292359,118.493111042251,660.93196244859,5.63425286376599,0.438476444630645,249.428044963102,"index","Washington",36,"yelloweye rockfish"
2024,284.613505482546,146.836096545786,551.668488938648,5.65113213879036,0.337667002444739,254.887947635227,"index","Washington",36,"yelloweye rockfish"
