"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2010,3254.552353976,2129.92622762007,4972.99431661826,8.08781001952494,0.216313870910703,2999.20815591985,"index","Oregon",22,"Pacific spiny dogfish"
2011,3894.52989575405,2645.41255344835,5733.45850693538,8.2673282567342,0.197322987981676,3630.15351044703,"index","Oregon",22,"Pacific spiny dogfish"
2012,2931.68161188933,1914.56987594662,4489.13209252314,7.98333146634934,0.217393381299032,2702.59108642656,"index","Oregon",22,"Pacific spiny dogfish"
2013,744.86991042136,390.322082978293,1421.47013363315,6.61320958624818,0.32971898425738,651.891774977136,"index","Oregon",22,"Pacific spiny dogfish"
2014,3721.59778254871,2205.09584060717,6281.03767646573,8.22190836649138,0.267036597894362,3368.86283180356,"index","Oregon",22,"Pacific spiny dogfish"
2015,1962.32550655015,1191.79717074516,3231.02075435343,7.58188553184369,0.254427051415901,1788.4254000697,"index","Oregon",22,"Pacific spiny dogfish"
2016,1617.2190962653,981.40006437875,2664.96579759323,7.38846334592427,0.254843028040024,1467.63290738722,"index","Oregon",22,"Pacific spiny dogfish"
2017,397.28920869963,210.76117363276,748.898445708048,5.98466450086,0.323444150994793,345.714702378852,"index","Oregon",22,"Pacific spiny dogfish"
2018,2335.2189591817,1493.80262886061,3650.58106202499,7.75586093837544,0.227953520641397,2153.77004836652,"index","Oregon",22,"Pacific spiny dogfish"
2019,835.561533071543,401.128659871178,1740.49661715291,6.72810399352408,0.374405742099003,712.479405175202,"index","Oregon",22,"Pacific spiny dogfish"
2021,472.920116051142,239.444677287035,934.05056524903,6.15892648638764,0.34725336492229,409.474134699087,"index","Oregon",22,"Pacific spiny dogfish"
2022,1357.71862052926,800.323742064027,2303.31771462606,7.2135610852719,0.269670650100168,1225.48259195335,"index","Oregon",22,"Pacific spiny dogfish"
2023,951.364708267309,519.832992323154,1741.12613378316,6.85789748878347,0.308367858884323,843.060229442657,"index","Oregon",22,"Pacific spiny dogfish"
2024,736.820409735662,390.562732980948,1390.05662946729,6.6023441850673,0.323860839208464,651.661482515873,"index","Oregon",22,"Pacific spiny dogfish"
2003,33598.8512312328,23013.3823682521,49053.3197595438,10.4222471558202,0.193072929400924,31734.7210429676,"index","Washington",22,"Pacific spiny dogfish"
2004,28971.5520525344,19082.9410203446,43984.3537449425,10.2740696638031,0.213024112914968,27304.047228494,"index","Washington",22,"Pacific spiny dogfish"
2005,19284.1999818772,12875.0268639272,28883.8518840651,9.86704138582422,0.206124488491889,18250.4586813013,"index","Washington",22,"Pacific spiny dogfish"
2006,8241.75850663491,5335.49306558297,12731.0789174959,9.01696901113401,0.221857357677661,7743.35063703153,"index","Washington",22,"Pacific spiny dogfish"
2007,15418.3079622305,10552.0121743002,22528.8046006208,9.64331091102069,0.193492873273292,14606.5627635648,"index","Washington",22,"Pacific spiny dogfish"
2008,15565.717922738,10786.3735476344,22462.7464810343,9.65282620598408,0.187139815293383,14735.118514058,"index","Washington",22,"Pacific spiny dogfish"
2009,6543.8030983312,4014.0418787843,10667.890441317,8.78627378894408,0.249351432126938,6083.89737446994,"index","Washington",22,"Pacific spiny dogfish"
2010,13367.4985472658,9162.35947198788,19502.6202538181,9.5005815581463,0.192719127672004,12649.4519155098,"index","Washington",22,"Pacific spiny dogfish"
2011,18614.8796312543,12393.4961964052,27959.3214210686,9.83171652006267,0.207549429258157,17516.3293011957,"index","Washington",22,"Pacific spiny dogfish"
2012,22041.3228139572,13768.436404662,35285.0459638666,10.0006742802479,0.240075965448258,20691.6293587417,"index","Washington",22,"Pacific spiny dogfish"
2013,4809.33689331516,2674.84544666851,8647.1244094533,8.4783144935786,0.299325710825075,4416.75786758969,"index","Washington",22,"Pacific spiny dogfish"
2014,15457.9293740658,10448.322452837,22869.468434976,9.64587737876427,0.199840746144465,14578.766008026,"index","Washington",22,"Pacific spiny dogfish"
2015,10260.4202193869,6778.63688401344,15530.5889487435,9.2360490749413,0.211492541212611,9630.94384644619,"index","Washington",22,"Pacific spiny dogfish"
2016,14071.2636906401,8670.07481934653,22837.2264342755,9.55188996061978,0.247074571277724,13083.9859554844,"index","Washington",22,"Pacific spiny dogfish"
2017,6422.76982838559,3824.7267567872,10785.5998327766,8.76760474108487,0.264475489141005,5946.39915446765,"index","Washington",22,"Pacific spiny dogfish"
2018,17404.8174914468,10144.5859965965,29861.0186765831,9.76450231420647,0.275416729925955,16162.6563925941,"index","Washington",22,"Pacific spiny dogfish"
2019,19003.5720356435,9772.72186587635,36953.4460378821,9.85238224235441,0.339308246022853,17496.3288575339,"index","Washington",22,"Pacific spiny dogfish"
2021,4431.84273505583,2534.02913414516,7750.98824382418,8.39657074383,0.285211815181052,4084.89795406161,"index","Washington",22,"Pacific spiny dogfish"
2022,12978.0872795074,7009.24030388141,24029.8152342191,9.47101762034785,0.314308336402757,11880.8553123253,"index","Washington",22,"Pacific spiny dogfish"
2023,2967.84867089866,1766.07385043963,4987.40510265882,7.99559261609341,0.264840794005548,2748.73294748872,"index","Washington",22,"Pacific spiny dogfish"
2024,5592.4042361069,3246.34933737186,9633.89391892913,8.62916456958905,0.277493979846919,5179.39959752092,"index","Washington",22,"Pacific spiny dogfish"
