"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2008,162.202577465561,56.3931839980672,466.540001312446,5.08884603221819,0.539039360135636,127.272374142449,"index","California",39,"yellowtail rockfish"
2009,159.097551146437,58.9340112102555,429.4978444703,5.069517543311,0.506692565393394,125.736602469081,"index","California",39,"yellowtail rockfish"
2010,365.54946852441,138.3283269605,966.009037155752,5.90140161483158,0.495810934402922,288.056857004338,"index","California",39,"yellowtail rockfish"
2011,356.687647339879,137.79810038524,923.278894332896,5.87686046137518,0.485249165645702,283.176464838567,"index","California",39,"yellowtail rockfish"
2012,392.427689108771,151.810288032302,1014.42065076962,5.97235228867973,0.484560257181857,312.744673620578,"index","California",39,"yellowtail rockfish"
2013,177.175622988749,56.0552240412931,560.004922258929,5.17714146092408,0.587155744489169,138.750273589554,"index","California",39,"yellowtail rockfish"
2014,795.069713915619,318.344812511328,1985.6954633535,6.67842980126965,0.466995667819357,637.835730709619,"index","California",39,"yellowtail rockfish"
2015,525.407797287225,215.542851821455,1280.73536708553,6.26417471780981,0.454607832951274,421.368168441404,"index","California",39,"yellowtail rockfish"
2016,1643.0415893172,708.694614438656,3809.23688317326,7.40430443075232,0.429028150930044,1347.53017703877,"index","California",39,"yellowtail rockfish"
2017,1208.66421001411,517.656950681438,2822.07970094088,7.09727107011355,0.432639737925634,984.491486084651,"index","California",39,"yellowtail rockfish"
2018,642.43217762291,266.458338168364,1548.90669093843,6.46526125107753,0.449009959473063,518.494853487326,"index","California",39,"yellowtail rockfish"
2019,1036.06072173386,374.486783117723,2866.3810513768,6.94318103281405,0.51920572550412,839.733667157212,"index","California",39,"yellowtail rockfish"
2021,227.940865828977,83.3177244418532,623.601264471934,5.42908623491549,0.513491542651682,179.802996919049,"index","California",39,"yellowtail rockfish"
2022,353.70973349408,132.584958514882,943.625709657029,5.86847661490003,0.500648474336038,282.432201191436,"index","California",39,"yellowtail rockfish"
2023,482.024833258329,205.180114515916,1132.40964128469,6.17799563400626,0.435777106089592,390.895887748032,"index","California",39,"yellowtail rockfish"
2024,395.499816432804,158.973412072179,983.938777934529,5.98015032306804,0.46501535828797,316.095112677766,"index","California",39,"yellowtail rockfish"
2003,2423.38736027048,1128.76996489791,5202.83714179963,7.79292157608294,0.389822358940064,2093.05165047017,"index","Oregon",39,"yellowtail rockfish"
2004,1508.04390531413,601.690871517321,3779.67579036078,7.31856866307387,0.468796804106137,1289.23996063698,"index","Oregon",39,"yellowtail rockfish"
2005,3045.72488823997,1564.16770584578,5930.59175187893,8.02149421034786,0.339998628263532,2659.37457098129,"index","Oregon",39,"yellowtail rockfish"
2006,1357.74802936898,627.223375973339,2939.11193662801,7.2135827455193,0.394027651989331,1172.33043773268,"index","Oregon",39,"yellowtail rockfish"
2007,2090.01220767437,1085.00767488898,4025.91717028625,7.64492518593432,0.334487190338975,1810.79392263417,"index","Oregon",39,"yellowtail rockfish"
2008,1292.42184139045,589.209648949544,2834.90641927034,7.16427313367635,0.400768115669892,1112.31090379948,"index","Oregon",39,"yellowtail rockfish"
2009,1141.39971865277,547.046697854031,2381.50293722866,7.04001061160947,0.375249977950817,987.904137801932,"index","Oregon",39,"yellowtail rockfish"
2010,2882.89940781778,1470.25337334261,5652.84130360528,7.96655180553394,0.343558240410135,2494.19330306585,"index","Oregon",39,"yellowtail rockfish"
2011,2698.37404439868,1409.90636394022,5164.33053265742,7.90040466481542,0.331192867482064,2350.66003606936,"index","Oregon",39,"yellowtail rockfish"
2012,2770.3560498774,1403.03804969908,5470.18140009703,7.92673112878298,0.347116546106452,2416.70274582663,"index","Oregon",39,"yellowtail rockfish"
2013,1409.617105405,552.85362280888,3594.11660134365,7.25107339004373,0.477549652692978,1207.08397040377,"index","Oregon",39,"yellowtail rockfish"
2014,5239.50248295887,2826.065488888,9713.99508499503,8.56398182680721,0.314975731695368,4587.95031089838,"index","Oregon",39,"yellowtail rockfish"
2015,3537.00294741841,1979.62117107508,6319.58782460003,8.1710350225154,0.296114749786263,3099.90595425091,"index","Oregon",39,"yellowtail rockfish"
2016,10525.6865883094,6469.73283887213,17124.3667883247,9.26157389046658,0.248312622045543,9354.63518265617,"index","Oregon",39,"yellowtail rockfish"
2017,8023.35561694017,4753.99741467219,13541.0749608757,8.9901120194554,0.267030883978112,7110.14889397729,"index","Oregon",39,"yellowtail rockfish"
2018,4374.70234676099,2500.64572921221,7653.23148304789,8.38359376145117,0.285357025268399,3856.72021896131,"index","Oregon",39,"yellowtail rockfish"
2019,6610.0828669809,3183.15773336321,13726.3683324263,8.79635146937546,0.372824446851274,5837.7616072282,"index","Oregon",39,"yellowtail rockfish"
2021,1737.89176206163,831.012673930643,3634.44249575159,7.46042802659122,0.376426804906042,1501.62259213975,"index","Oregon",39,"yellowtail rockfish"
2022,2544.08940900258,1280.20856584511,5055.73161567345,7.84152806889062,0.350388980920608,2228.33491314112,"index","Oregon",39,"yellowtail rockfish"
2023,3229.44438286109,1849.31531160782,5639.55262606119,8.0800653837299,0.284441265448331,2849.70824714285,"index","Oregon",39,"yellowtail rockfish"
2024,2687.77296703171,1408.90503481,5127.47370746722,7.8964682364062,0.329546936001378,2347.17099094014,"index","Oregon",39,"yellowtail rockfish"
2003,13045.9632169414,6583.21208155759,25853.2087602923,9.47623403286267,0.348963539512632,11899.866174807,"index","Washington",39,"yellowtail rockfish"
2004,9369.71808462385,4176.82193075738,21018.7598228321,9.14523828775998,0.412217959839061,8481.88688740382,"index","Washington",39,"yellowtail rockfish"
2005,15591.938221012,8581.22465666207,28330.2846871765,9.6545092789561,0.304687926662614,14388.6806168769,"index","Washington",39,"yellowtail rockfish"
2006,7576.12726907452,3744.05029529937,15330.3774976733,8.93275743370508,0.359615874671127,6895.52328934076,"index","Washington",39,"yellowtail rockfish"
2007,11323.5900080074,6252.32025619439,20508.1770311446,9.33464343999594,0.303033897485957,10369.0008607469,"index","Washington",39,"yellowtail rockfish"
2008,7502.3884918032,3735.05021324877,15069.6322320613,8.92297671439876,0.355853565906373,6816.49269171039,"index","Washington",39,"yellowtail rockfish"
2009,6145.95651466279,3146.93170382189,12003.0509191705,8.72354966727698,0.341519781854613,5618.00440914593,"index","Washington",39,"yellowtail rockfish"
2010,15946.2375331232,8790.92767814728,28925.5583452119,9.67697818904601,0.303833473845467,14547.8240439451,"index","Washington",39,"yellowtail rockfish"
2011,13277.8069351363,7377.35877483125,23897.4628166686,9.49384926896676,0.2998413795635,12190.6805442774,"index","Washington",39,"yellowtail rockfish"
2012,14130.0434997378,7607.11202021846,26246.2454573856,9.55605855421154,0.315934210152802,13005.4372843212,"index","Washington",39,"yellowtail rockfish"
2013,8350.784398732,3482.64396681256,20023.752280923,9.03011075340072,0.446214173027816,7510.53272250218,"index","Washington",39,"yellowtail rockfish"
2014,24988.4954880745,14350.6141905424,43512.0684360003,10.1261708174578,0.282976014266626,23090.4252500071,"index","Washington",39,"yellowtail rockfish"
2015,16067.7568469597,9503.05064461364,27167.3612767028,9.68456986261385,0.267964983147874,14823.9530449209,"index","Washington",39,"yellowtail rockfish"
2016,36915.7004898602,23344.0519760999,58377.5663304851,10.5163922270646,0.233828138368939,34323.7133933736,"index","Washington",39,"yellowtail rockfish"
2017,31520.4161570084,19375.9150915267,51276.8883439978,10.3583907468354,0.248272247366317,29278.4935501663,"index","Washington",39,"yellowtail rockfish"
2018,18605.8501652675,11176.4172890662,30973.9383756766,9.83123133526305,0.260040542112635,17240.2283330573,"index","Washington",39,"yellowtail rockfish"
2019,27434.2762220644,14003.3975194334,53746.9218297948,10.219548467591,0.34311508465495,25476.4617206367,"index","Washington",39,"yellowtail rockfish"
2021,9496.85585702745,4774.03845777803,18891.8191520253,9.15871606039032,0.350908589788915,8637.97626673112,"index","Washington",39,"yellowtail rockfish"
2022,12051.3257652698,6232.5329127659,23302.637103316,9.39692995488092,0.336430599679118,11120.5837815232,"index","Washington",39,"yellowtail rockfish"
2023,13499.8237741645,8228.90853222036,22146.9519584418,9.51043191057572,0.252567521767513,12514.7559085723,"index","Washington",39,"yellowtail rockfish"
2024,13416.3613927052,7482.7355159547,24055.2071680039,9.504230240581,0.297901660634962,12363.0132911221,"index","Washington",39,"yellowtail rockfish"
